"module name","licenses","repository","licenseUrl","parents"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath","https://github.com/isaacs/fs.realpath/raw/master/LICENSE","kiskba"
"function-bind@1.1.1","MIT","https://github.com/Raynos/function-bind","https://github.com/Raynos/function-bind/raw/master/LICENSE","kiskba"
"function.prototype.name@1.1.2","MIT","https://github.com/es-shims/Function.prototype.name","https://github.com/es-shims/Function.prototype.name/raw/master/LICENSE","kiskba"
"functions-have-names@1.2.1","MIT","https://github.com/ljharb/functions-have-names","https://github.com/ljharb/functions-have-names/raw/master/LICENSE","kiskba"
"gensync@1.0.0-beta.1","MIT","","","kiskba"
"get-caller-file@2.0.5","ISC","https://github.com/stefanpenner/get-caller-file","https://github.com/stefanpenner/get-caller-file/raw/master/LICENSE.md","kiskba"
"get-func-name@2.0.0","MIT","https://github.com/chaijs/get-func-name","https://github.com/chaijs/get-func-name/raw/master/LICENSE","kiskba"
"get-own-enumerable-property-symbols@3.0.2","ISC","https://github.com/mightyiam/get-own-enumerable-property-symbols","https://github.com/mightyiam/get-own-enumerable-property-symbols/raw/master/LICENSE","kiskba"
"get-stream@4.1.0","MIT","https://github.com/sindresorhus/get-stream","https://github.com/sindresorhus/get-stream/raw/master/license","kiskba"
"get-stream@5.1.0","MIT","https://github.com/sindresorhus/get-stream","https://github.com/sindresorhus/get-stream/raw/master/license","jest-changed-files:kiskba"
"get-value@2.0.6","MIT","https://github.com/jonschlinkert/get-value","https://github.com/jonschlinkert/get-value/raw/master/LICENSE","kiskba"
"getpass@0.1.7","MIT","https://github.com/arekinath/node-getpass","https://github.com/arekinath/node-getpass/raw/master/LICENSE","kiskba"
"glob-parent@3.1.0","ISC","https://github.com/es128/glob-parent","https://github.com/es128/glob-parent/raw/master/LICENSE","webpack:kiskba"
"glob-parent@5.1.0","ISC","https://github.com/gulpjs/glob-parent","https://github.com/gulpjs/glob-parent/raw/master/LICENSE","kiskba"
"glob-to-regexp@0.4.1","BSD-2-Clause","https://github.com/fitzgen/glob-to-regexp","https://github.com/fitzgen/glob-to-regexp","kiskba"
"glob@7.1.6","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","kiskba"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals","https://github.com/sindresorhus/globals/raw/master/license","kiskba"
"globals@9.18.0","MIT","https://github.com/sindresorhus/globals","https://github.com/sindresorhus/globals/raw/master/license","babel-traverse:kiskba"
"globby@6.1.0","MIT","https://github.com/sindresorhus/globby","https://github.com/sindresorhus/globby/raw/master/license","kiskba"
"globby@7.1.1","MIT","https://github.com/sindresorhus/globby","https://github.com/sindresorhus/globby/raw/master/license","copy-webpack-plugin:kiskba"
"graceful-fs@4.2.3","ISC","https://github.com/isaacs/node-graceful-fs","https://github.com/isaacs/node-graceful-fs/raw/master/LICENSE","kiskba"
"growly@1.3.0","MIT","https://github.com/theabraham/growly","https://github.com/theabraham/growly","kiskba"
"gzip-size@5.1.1","MIT","https://github.com/sindresorhus/gzip-size","https://github.com/sindresorhus/gzip-size/raw/master/license","kiskba"
"har-schema@2.0.0","ISC","https://github.com/ahmadnassri/har-schema","https://github.com/ahmadnassri/har-schema/raw/master/LICENSE","kiskba"
"har-validator@5.1.3","MIT","https://github.com/ahmadnassri/node-har-validator","https://github.com/ahmadnassri/node-har-validator/raw/master/LICENSE","kiskba"
"has-ansi@2.0.0","MIT","https://github.com/sindresorhus/has-ansi","https://github.com/sindresorhus/has-ansi/raw/master/license","kiskba"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag","https://github.com/sindresorhus/has-flag/raw/master/license","kiskba"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag","https://github.com/sindresorhus/has-flag/raw/master/license","chalk:kiskba"
"has-symbols@1.0.1","MIT","https://github.com/ljharb/has-symbols","https://github.com/ljharb/has-symbols/raw/master/LICENSE","kiskba"
"has-value@0.3.1","MIT","https://github.com/jonschlinkert/has-value","https://github.com/jonschlinkert/has-value/raw/master/LICENSE","unset-value:kiskba"
"has-value@1.0.0","MIT","https://github.com/jonschlinkert/has-value","https://github.com/jonschlinkert/has-value/raw/master/LICENSE","kiskba"
"has-values@0.1.4","MIT","https://github.com/jonschlinkert/has-values","https://github.com/jonschlinkert/has-values/raw/master/LICENSE","unset-value:kiskba"
"has-values@1.0.0","MIT","https://github.com/jonschlinkert/has-values","https://github.com/jonschlinkert/has-values/raw/master/LICENSE","kiskba"
"has@1.0.3","MIT","https://github.com/tarruda/has","https://github.com/tarruda/has/raw/master/LICENSE-MIT","kiskba"
"hash-base@3.0.4","MIT","https://github.com/crypto-browserify/hash-base","https://github.com/crypto-browserify/hash-base/raw/master/LICENSE","kiskba"
"hash.js@1.1.7","MIT","https://github.com/indutny/hash.js","https://github.com/indutny/hash.js","kiskba"
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg","https://github.com/indutny/hmac-drbg","kiskba"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics","https://github.com/mridgway/hoist-non-react-statics/raw/master/LICENSE.md","kiskba"
"home-or-tmp@2.0.0","MIT","https://github.com/sindresorhus/home-or-tmp","https://github.com/sindresorhus/home-or-tmp/raw/master/license","kiskba"
"hoopy@0.1.4","MIT","git+https://gitlab.com/philbooth/hoopy","git+https://gitlab.com/philbooth/hoopy","kiskba"
"hosted-git-info@2.8.8","ISC","https://github.com/npm/hosted-git-info","https://github.com/npm/hosted-git-info/raw/master/LICENSE","kiskba"
"html-element-map@1.2.0","MIT","https://github.com/ljharb/html-element-map","https://github.com/ljharb/html-element-map/raw/master/LICENSE","kiskba"
"html-encoding-sniffer@1.0.2","MIT","https://github.com/jsdom/html-encoding-sniffer","https://github.com/jsdom/html-encoding-sniffer/raw/master/LICENSE.txt","kiskba"
"html-entities@1.2.1","MIT","https://github.com/mdevils/node-html-entities","https://github.com/mdevils/node-html-entities/raw/master/LICENSE","kiskba"
"html-escaper@2.0.0","MIT","https://github.com/WebReflection/html-escaper","https://github.com/WebReflection/html-escaper/raw/master/LICENSE.txt","kiskba"
"html-parse-stringify2@2.0.1","MIT","https://github.com/rayd/html-parse-stringify2","https://github.com/rayd/html-parse-stringify2","kiskba"
"htmlparser2@3.10.1","MIT","https://github.com/fb55/htmlparser2","https://github.com/fb55/htmlparser2/raw/master/LICENSE","cheerio:kiskba"
"htmlparser2@4.0.0","MIT","https://github.com/fb55/htmlparser2","https://github.com/fb55/htmlparser2/raw/master/LICENSE","kiskba"
"http-errors@1.4.0","MIT","https://github.com/jshttp/http-errors","https://github.com/jshttp/http-errors/raw/master/LICENSE","path-match:kiskba"
"http-errors@1.7.2","MIT","https://github.com/jshttp/http-errors","https://github.com/jshttp/http-errors/raw/master/LICENSE","kiskba"
"http-proxy@1.18.0","MIT","https://github.com/http-party/node-http-proxy","https://github.com/http-party/node-http-proxy/raw/master/LICENSE","kiskba"
"http-signature@1.2.0","MIT","https://github.com/joyent/node-http-signature","https://github.com/joyent/node-http-signature/raw/master/LICENSE","kiskba"
"https-browserify@1.0.0","MIT","https://github.com/substack/https-browserify","https://github.com/substack/https-browserify/raw/master/LICENSE","kiskba"
"human-signals@1.1.1","Apache-2.0","https://github.com/ehmicky/human-signals","https://github.com/ehmicky/human-signals/raw/master/LICENSE","kiskba"
"i18next-browser-languagedetector@4.0.2","MIT","https://github.com/i18next/i18next-browser-languageDetector","https://github.com/i18next/i18next-browser-languageDetector/raw/master/LICENSE","kiskba"
"i18next-express-middleware@1.9.1","MIT","https://github.com/i18next/i18next-express-middleware","https://github.com/i18next/i18next-express-middleware/raw/master/LICENSE","kiskba"
"i18next-node-fs-backend@2.1.3","MIT","https://github.com/i18next/i18next-node-fs-backend","https://github.com/i18next/i18next-node-fs-backend/raw/master/LICENSE","kiskba"
"i18next-xhr-backend@3.2.2","MIT","https://github.com/i18next/i18next-xhr-backend","https://github.com/i18next/i18next-xhr-backend/raw/master/LICENSE","kiskba"
"i18next@19.3.3","MIT","https://github.com/i18next/i18next","https://github.com/i18next/i18next/raw/master/LICENSE","kiskba"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite","https://github.com/ashtuchkin/iconv-lite/raw/master/LICENSE","kiskba"
"icss-replace-symbols@1.1.0","ISC","https://github.com/css-modules/icss-replace-symbols","https://github.com/css-modules/icss-replace-symbols","kiskba"
"icss-utils@2.1.0","ISC","https://github.com/css-modules/icss-utils","https://github.com/css-modules/icss-utils","kiskba"
"icss-utils@4.1.1","ISC","https://github.com/css-modules/icss-utils","https://github.com/css-modules/icss-utils/raw/master/LICENSE.md","next:kiskba"
"ieee754@1.1.13","BSD-3-Clause","https://github.com/feross/ieee754","https://github.com/feross/ieee754/raw/master/LICENSE","kiskba"
"iferr@0.1.5","MIT","https://github.com/shesek/iferr","https://github.com/shesek/iferr/raw/master/LICENSE","kiskba"
"ignore-loader@0.1.2","UNKNOWN","https://github.com/cherrry/ignore-loader","https://github.com/cherrry/ignore-loader/raw/master/LICENSE","kiskba"
"ignore@3.3.10","MIT","https://github.com/kaelzhang/node-ignore","https://github.com/kaelzhang/node-ignore","kiskba"
"immer@6.0.3","MIT","https://github.com/immerjs/immer","https://github.com/immerjs/immer/raw/master/LICENSE","kiskba"
"import-cwd@2.1.0","MIT","https://github.com/sindresorhus/import-cwd","https://github.com/sindresorhus/import-cwd/raw/master/license","kiskba"
"import-fresh@2.0.0","MIT","https://github.com/sindresorhus/import-fresh","https://github.com/sindresorhus/import-fresh/raw/master/license","kiskba"
"import-from@2.1.0","MIT","https://github.com/sindresorhus/import-from","https://github.com/sindresorhus/import-from/raw/master/license","kiskba"
"import-local@3.0.2","MIT","https://github.com/sindresorhus/import-local","https://github.com/sindresorhus/import-local/raw/master/license","kiskba"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js","https://github.com/jensyt/imurmurhash-js","kiskba"
"indexes-of@1.0.1","MIT","https://github.com/dominictarr/indexes-of","https://github.com/dominictarr/indexes-of/raw/master/LICENSE","kiskba"
"infer-owner@1.0.4","ISC","https://github.com/npm/infer-owner","https://github.com/npm/infer-owner/raw/master/LICENSE","kiskba"
"inflight@1.0.6","ISC","https://github.com/npm/inflight","https://github.com/npm/inflight/raw/master/LICENSE","kiskba"
"inherits@2.0.1","ISC","https://github.com/isaacs/inherits","https://github.com/isaacs/inherits/raw/master/LICENSE","util:kiskba"
"inherits@2.0.3","ISC","https://github.com/isaacs/inherits","https://github.com/isaacs/inherits/raw/master/LICENSE","kiskba"
"invariant@2.2.4","MIT","https://github.com/zertosh/invariant","https://github.com/zertosh/invariant/raw/master/LICENSE","kiskba"
"ip-regex@2.1.0","MIT","https://github.com/sindresorhus/ip-regex","https://github.com/sindresorhus/ip-regex/raw/master/license","kiskba"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js","https://github.com/whitequark/ipaddr.js/raw/master/LICENSE","kiskba"
"is-accessor-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-accessor-descriptor","https://github.com/jonschlinkert/is-accessor-descriptor/raw/master/LICENSE","kiskba"
"is-accessor-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-accessor-descriptor","https://github.com/jonschlinkert/is-accessor-descriptor/raw/master/LICENSE","base:kiskba"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish","https://github.com/qix-/node-is-arrayish/raw/master/LICENSE","kiskba"
"is-binary-path@1.0.1","MIT","https://github.com/sindresorhus/is-binary-path","https://github.com/sindresorhus/is-binary-path/raw/master/license","webpack:kiskba"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path","https://github.com/sindresorhus/is-binary-path/raw/master/license","kiskba"
"is-boolean-object@1.0.1","MIT","https://github.com/ljharb/is-boolean-object","https://github.com/ljharb/is-boolean-object/raw/master/LICENSE","kiskba"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer","https://github.com/feross/is-buffer/raw/master/LICENSE","kiskba"
"is-callable@1.1.5","MIT","https://github.com/ljharb/is-callable","https://github.com/ljharb/is-callable/raw/master/LICENSE","kiskba"
"is-ci@2.0.0","MIT","https://github.com/watson/is-ci","https://github.com/watson/is-ci/raw/master/LICENSE","kiskba"
"is-data-descriptor@0.1.4","MIT","https://github.com/jonschlinkert/is-data-descriptor","https://github.com/jonschlinkert/is-data-descriptor/raw/master/LICENSE","kiskba"
"is-data-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-data-descriptor","https://github.com/jonschlinkert/is-data-descriptor/raw/master/LICENSE","base:kiskba"
"is-date-object@1.0.2","MIT","https://github.com/ljharb/is-date-object","https://github.com/ljharb/is-date-object/raw/master/LICENSE","kiskba"
"is-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-descriptor","https://github.com/jonschlinkert/is-descriptor/raw/master/LICENSE","kiskba"
"is-descriptor@1.0.2","MIT","https://github.com/jonschlinkert/is-descriptor","https://github.com/jonschlinkert/is-descriptor/raw/master/LICENSE","base:kiskba"
"is-directory@0.3.1","MIT","https://github.com/jonschlinkert/is-directory","https://github.com/jonschlinkert/is-directory/raw/master/LICENSE","kiskba"
"is-docker@2.0.0","MIT","https://github.com/sindresorhus/is-docker","https://github.com/sindresorhus/is-docker/raw/master/license","kiskba"
"is-extendable@0.1.1","MIT","https://github.com/jonschlinkert/is-extendable","https://github.com/jonschlinkert/is-extendable/raw/master/LICENSE","kiskba"
"is-extendable@1.0.1","MIT","https://github.com/jonschlinkert/is-extendable","https://github.com/jonschlinkert/is-extendable/raw/master/LICENSE","extend-shallow:kiskba"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob","https://github.com/jonschlinkert/is-extglob/raw/master/LICENSE","kiskba"
"is-finite@1.1.0","MIT","https://github.com/sindresorhus/is-finite","https://github.com/sindresorhus/is-finite/raw/master/license","kiskba"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point","https://github.com/sindresorhus/is-fullwidth-code-point/raw/master/license","kiskba"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point","https://github.com/sindresorhus/is-fullwidth-code-point/raw/master/license","string-width:kiskba"
"is-generator-fn@2.1.0","MIT","https://github.com/sindresorhus/is-generator-fn","https://github.com/sindresorhus/is-generator-fn/raw/master/license","kiskba"
"is-glob@3.1.0","MIT","https://github.com/jonschlinkert/is-glob","https://github.com/jonschlinkert/is-glob/raw/master/LICENSE","glob-parent:webpack:kiskba"
"is-glob@4.0.1","MIT","https://github.com/micromatch/is-glob","https://github.com/micromatch/is-glob/raw/master/LICENSE","kiskba"
"is-module@1.0.0","MIT","https://github.com/component/is-module","https://github.com/component/is-module","kiskba"
"is-number-object@1.0.4","MIT","https://github.com/inspect-js/is-number-object","https://github.com/inspect-js/is-number-object/raw/master/LICENSE","kiskba"
"is-number@3.0.0","MIT","https://github.com/jonschlinkert/is-number","https://github.com/jonschlinkert/is-number/raw/master/LICENSE","micromatch:kiskba"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number","https://github.com/jonschlinkert/is-number/raw/master/LICENSE","kiskba"
"is-obj@1.0.1","MIT","https://github.com/sindresorhus/is-obj","https://github.com/sindresorhus/is-obj/raw/master/license","stringify-object:kiskba"
"is-obj@2.0.0","MIT","https://github.com/sindresorhus/is-obj","https://github.com/sindresorhus/is-obj/raw/master/license","kiskba"
"is-path-cwd@1.0.0","MIT","https://github.com/sindresorhus/is-path-cwd","https://github.com/sindresorhus/is-path-cwd","kiskba"
"is-path-in-cwd@1.0.1","MIT","https://github.com/sindresorhus/is-path-in-cwd","https://github.com/sindresorhus/is-path-in-cwd/raw/master/license","kiskba"
"is-path-inside@1.0.1","MIT","https://github.com/sindresorhus/is-path-inside","https://github.com/sindresorhus/is-path-inside/raw/master/license","kiskba"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj","https://github.com/sindresorhus/is-plain-obj/raw/master/license","kiskba"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object","https://github.com/jonschlinkert/is-plain-object/raw/master/LICENSE","kiskba"
"is-regex@1.0.5","MIT","https://github.com/ljharb/is-regex","https://github.com/ljharb/is-regex/raw/master/LICENSE","kiskba"
"is-regexp@1.0.0","MIT","https://github.com/sindresorhus/is-regexp","https://github.com/sindresorhus/is-regexp","kiskba"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream","https://github.com/sindresorhus/is-stream/raw/master/license","kiskba"
"is-stream@2.0.0","MIT","https://github.com/sindresorhus/is-stream","https://github.com/sindresorhus/is-stream/raw/master/license","jest-changed-files:kiskba"
"is-string@1.0.5","MIT","https://github.com/ljharb/is-string","https://github.com/ljharb/is-string/raw/master/LICENSE","kiskba"
"is-subset@0.1.1","MIT","https://github.com/studio-b12/is-subset","https://github.com/studio-b12/is-subset/raw/master/License.md","kiskba"
"is-symbol@1.0.3","MIT","https://github.com/inspect-js/is-symbol","https://github.com/inspect-js/is-symbol/raw/master/LICENSE","kiskba"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray","https://github.com/hughsk/is-typedarray/raw/master/LICENSE.md","kiskba"
"is-windows@1.0.2","MIT","https://github.com/jonschlinkert/is-windows","https://github.com/jonschlinkert/is-windows/raw/master/LICENSE","kiskba"
"is-wsl@1.1.0","MIT","https://github.com/sindresorhus/is-wsl","https://github.com/sindresorhus/is-wsl/raw/master/license","terser-webpack-plugin:kiskba"
"is-wsl@2.1.1","MIT","https://github.com/sindresorhus/is-wsl","https://github.com/sindresorhus/is-wsl/raw/master/license","kiskba"
"isarray@0.0.1","MIT","https://github.com/juliangruber/isarray","https://github.com/juliangruber/isarray","path-match:kiskba"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray","https://github.com/juliangruber/isarray","kiskba"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe","https://github.com/isaacs/isexe/raw/master/LICENSE","kiskba"
"isobject@2.1.0","MIT","https://github.com/jonschlinkert/isobject","https://github.com/jonschlinkert/isobject/raw/master/LICENSE","has-value:unset-value:kiskba"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject","https://github.com/jonschlinkert/isobject/raw/master/LICENSE","kiskba"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream","https://github.com/rvagg/isstream/raw/master/LICENSE.md","kiskba"
"istanbul-lib-coverage@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs","https://github.com/istanbuljs/istanbuljs/raw/master/LICENSE","kiskba"
"istanbul-lib-instrument@4.0.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs","https://github.com/istanbuljs/istanbuljs/raw/master/LICENSE","kiskba"
"istanbul-lib-report@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs","https://github.com/istanbuljs/istanbuljs/raw/master/LICENSE","kiskba"
"istanbul-lib-source-maps@4.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs","https://github.com/istanbuljs/istanbuljs/raw/master/LICENSE","kiskba"
"istanbul-reports@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs","https://github.com/istanbuljs/istanbuljs/raw/master/LICENSE","kiskba"
"jest-changed-files@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-cli@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","jest:kiskba"
"jest-config@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-diff@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-docblock@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-each@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-environment-jsdom@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-environment-node@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-get-type@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-haste-map@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-jasmine2@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-leak-detector@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-matcher-utils@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-message-util@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-mock@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-pnp-resolver@1.2.1","MIT","https://github.com/arcanis/jest-pnp-resolver","https://github.com/arcanis/jest-pnp-resolver","kiskba"
"jest-regex-util@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-resolve-dependencies@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-resolve@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-runner@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-runtime@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-serializer@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-snapshot@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-util@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-validate@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-watcher@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-worker@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"jest-worker@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","jest-haste-map:kiskba"
"jest@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest","kiskba"
"js-levenshtein@1.1.6","MIT","https://github.com/gustf/js-levenshtein","https://github.com/gustf/js-levenshtein/raw/master/LICENSE","kiskba"
"js-tokens@3.0.2","MIT","https://github.com/lydell/js-tokens","https://github.com/lydell/js-tokens/raw/master/LICENSE","babel-code-frame:kiskba"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens","https://github.com/lydell/js-tokens/raw/master/LICENSE","kiskba"
"js-yaml@3.13.1","MIT","https://github.com/nodeca/js-yaml","https://github.com/nodeca/js-yaml/raw/master/LICENSE","kiskba"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn","https://github.com/andyperlitch/jsbn/raw/master/LICENSE","kiskba"
"jsdom@15.2.1","MIT","https://github.com/jsdom/jsdom","https://github.com/jsdom/jsdom/raw/master/LICENSE.txt","kiskba"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc","http://mths.be/mit","kiskba"
"jsesc@1.3.0","MIT","https://github.com/mathiasbynens/jsesc","https://github.com/mathiasbynens/jsesc/raw/master/LICENSE-MIT.txt","babel-generator:kiskba"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc","https://github.com/mathiasbynens/jsesc/raw/master/LICENSE-MIT.txt","@babel/generator:kiskba"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors","https://github.com/zkat/json-parse-better-errors/raw/master/LICENSE.md","kiskba"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse","https://github.com/epoberezkin/json-schema-traverse/raw/master/LICENSE","kiskba"
"json-schema-typed@7.0.3","BSD-2-Clause","https://github.com/typeslick/json-schema-typed","https://github.com/typeslick/json-schema-typed/raw/master/LICENSE","kiskba"
"json-schema@0.2.3","AFLv2.1,BSD","https://github.com/kriszyp/json-schema","http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L43,http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L13","kiskba"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe","https://github.com/isaacs/json-stringify-safe/raw/master/LICENSE","kiskba"
"json5@0.5.1","MIT","https://github.com/aseemk/json5","https://github.com/aseemk/json5/raw/master/LICENSE.md","find-babel-config:kiskba"
"json5@1.0.1","MIT","https://github.com/json5/json5","https://github.com/json5/json5/raw/master/LICENSE.md","kiskba"
"json5@2.0.0","MIT","https://github.com/json5/json5","https://github.com/json5/json5/raw/master/LICENSE.md","i18next-node-fs-backend:kiskba"
"json5@2.1.1","MIT","https://github.com/json5/json5","https://github.com/json5/json5/raw/master/LICENSE.md","next:kiskba"
"json5@2.1.2","MIT","https://github.com/json5/json5","https://github.com/json5/json5/raw/master/LICENSE.md","@babel/core:kiskba"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile","https://github.com/jprichardson/node-jsonfile/raw/master/LICENSE","kiskba"
"jsonwebtoken@8.5.1","MIT","https://github.com/auth0/node-jsonwebtoken","https://github.com/auth0/node-jsonwebtoken/raw/master/LICENSE","kiskba"
"jsprim@1.4.1","MIT","https://github.com/joyent/node-jsprim","https://github.com/joyent/node-jsprim/raw/master/LICENSE","kiskba"
"jwa@1.4.1","MIT","https://github.com/brianloveswords/node-jwa","https://github.com/brianloveswords/node-jwa/raw/master/LICENSE","kiskba"
"jws@3.2.2","MIT","https://github.com/brianloveswords/node-jws","https://github.com/brianloveswords/node-jws/raw/master/LICENSE","kiskba"
"keygrip@1.0.3","MIT","https://github.com/crypto-utils/keygrip","https://github.com/crypto-utils/keygrip/raw/master/LICENSE","kiskba"
"kind-of@3.2.2","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","is-number:micromatch:kiskba"
"kind-of@4.0.0","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","has-values:kiskba"
"kind-of@5.1.0","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","is-descriptor:kiskba"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","kiskba"
"kleur@3.0.3","MIT","https://github.com/lukeed/kleur","https://github.com/lukeed/kleur/raw/master/license","kiskba"
"launch-editor@2.2.1","MIT","https://github.com/yyx990803/launch-editor","https://github.com/yyx990803/launch-editor","kiskba"
"leven@3.1.0","MIT","https://github.com/sindresorhus/leven","https://github.com/sindresorhus/leven/raw/master/license","kiskba"
"levn@0.3.0","MIT","https://github.com/gkz/levn","https://github.com/gkz/levn/raw/master/LICENSE","kiskba"
"load-json-file@2.0.0","MIT","https://github.com/sindresorhus/load-json-file","https://github.com/sindresorhus/load-json-file/raw/master/license","kiskba"
